"ObjNAME","ObjTYPE","ObjREFERENCE"
"=1073788218/37553","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","/ASBH-ILINE-0514-22/B01","SCBRAN"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37555","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","/ASBH-ILINE-0514-24/B01","SCBRAN"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37622","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","/ASBH-ILINE-0514-26/B01","SCBRAN"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073788218/37667","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","/=1073771834/55834/B01","SCBRAN"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55916","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","/=1073771834/55893/B02","SCBRAN"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073771834/55912","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073763642/159735","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073780026/38611","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073771834/55590","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","/ASBH-2""-CY-392180-AS1/B02","SCBRAN"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123288","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","/ASBH-2""-CY-392180-AS1/B03","SCBRAN"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123258","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","/ASBH-2""-CY-392180-AS1/B04","SCBRAN"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073763642/123227","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","/ASBH-2""-CY-392127-AS1/B07","SCBRAN"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073788218/21210","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","/ASBH-2""-CY-392127-AS1/B02","SCBRAN"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073796410/10372","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","/ASBH-2""-CY-392181-AS1/B01","SCBRAN"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073763642/123829","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","/ASBH-2""-CY-392127-AS1/B04","SCBRAN"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073796410/10402","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","/ASBH-2""-CY-392153-AS1/B03","SCBRAN"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124128","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","/ASBH-2""-CY-392185-AS1/B01","SCBRAN"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073763642/124137","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","/ASBH-2""-CY-392127-AS1/B03","SCBRAN"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10221","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","/ASBH-2""-CY-392127-AS1/B05","SCBRAN"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10306","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","/ASBH-ILINE-0514-18/B04","SCBRAN"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10290","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","/ASBH-ILINE-0514-18/B03","SCBRAN"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10292","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","/ASBH-ILINE-0514-17/B04","SCBRAN"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10198","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","/ASBH-ILINE-0514-17/B03","SCBRAN"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073796410/10200","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","/ASBH-ILINE-0514-16/B06","SCBRAN"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073763642/122964","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","/ASBH-ILINE-0514-16/B30","SCBRAN"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55108","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","/ASBH-ILINE-0514-16/B29","SCBRAN"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073771834/55098","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","/ASBH-ILINE-0514-16/B13","SCBRAN"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123180","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","/ASBH-ILINE-0514-16/B20","SCBRAN"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073763642/123666","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","/ASBH-ILINE-0514-16/B31","SCBRAN"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073796410/9968","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","/ASBH-ILINE-0514-16/B24","SCBRAN"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/123701","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","/ASBH-2""-CY-392180-AS1/B01","SCBRAN"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159920","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","/ASBH-2""-CY-392181-AS1/B05","SCBRAN"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/159966","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073763642/123555","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","/ASBH-2""-CY-392181-AS1/B04","SCBRAN"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073796410/9937","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","/ASBH-1.5""--392159-AS1/B01","SCBRAN"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/122064","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","/ASBH-3""-DO-509925-AR1/B02","SCBRAN"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073763642/124166","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","/ASBH-2""-AI-541133-AS1/B03","SCBRAN"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073796410/10022","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","/ASBH-2""-TR-T3912K1A-AT1/B03","SCBRAN"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/160906","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","/=1073763642/161317/B01","SCBRAN"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/162149","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","/=1073763642/160972/B02","SCBRAN"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160982","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","/=1073763642/160972/B01","SCBRAN"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073763642/160988","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","/=1073763642/161005/B05","SCBRAN"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073820986/99","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","/=1073763642/160972/B04","SCBRAN"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161018","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","/=1073763642/161390/B01","SCBRAN"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/161975","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","/=1073763642/161062/B05","SCBRAN"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162055","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","/=1073763642/161310/B01","SCBRAN"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162061","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","/ASBH-1.5""-AA-392128-AH1/B02","SCBRAN"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162067","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","/=1073763642/161062/B06","SCBRAN"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162073","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","/ASBH-1.5""-AA-392202-AH1/B01","SCBRAN"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162079","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","/=1073763642/161062/B03","SCBRAN"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162085","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","/=1073763642/161062/B07","SCBRAN"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/162091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","/ASBH-1.5""-AA-392154-AH1/B01","SCBRAN"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161091","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","/=1073763642/161062/B08","SCBRAN"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161101","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","/=1073763642/161062/B04","SCBRAN"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/161114","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","/ASBH-2""-TR-T3912K1B-AT1/B02","SCBRAN"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160917","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","/ASBH-2""-TR-T3912K1B-AT1/B03","SCBRAN"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/160921","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","/=1073763642/161215/B20","SCBRAN"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161231","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","/=1073763642/161215/B02","SCBRAN"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161239","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","/=1073763642/161215/B03","SCBRAN"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161241","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","/=1073763642/161215/B16","SCBRAN"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161249","SCFITT","Unset"
"=1073763642/161263","SCFITT","Unset"
"=1073763642/161263","SCFITT","Unset"
"=1073763642/161263","SCFITT","/=1073763642/161215/B12","SCBRAN"
"=1073763642/161263","SCFITT","Unset"
"=1073763642/161263","SCFITT","Unset"
"=1073763642/161263","SCFITT","Unset"
