"ObjNAME","ObjTYPE","ObjREFERENCE"
"/ASBJA-ZS-390106","SCOINS","/ASBJA-SDV-390106"
"/ASBJA-SIG-C-LIC-270108-1","SCOINS","/ASBJ-ILINE-0470-0004/B23"
"/ASBJA-SIG-C-LIC-270108-1","SCOINS","/ASBJ-ILINE-0470-0004/B26"
"/ASBJA-SIG-C-LIC-270108-1","SCOINS","/ASBJA-LIC-270108"
"/ASBJA-SIG-S-LT-270106-1","SCOINS","/ASBJ-ILINE-0470-0004/B18"
"/ASBJA-SIG-S-LT-270106-1","SCOINS","/ASBJA-LT-270106CP"
"/ASBJA-LAHH-270106","SCOINS","/ASBJ-ILINE-0470-0004/B17"
"/ASBJA-LAHH-270106","SCOINS","/ASBJA-SIG-S-LT-270106-1"
"/ASBJA-LALL-270106","SCOINS","/ASBJ-ILINE-0470-0004/B19"
"/ASBJA-LALL-270106","SCOINS","/ASBJA-SIG-S-LT-270106-1"
"/ASBJA-PI-270130","SCOINS","/ASBJA-HCV-271183"
"/ASBJA-ZT-270113","SCOINS","/ASBJA-SDV-270113"
"/ASBJA-AT-270136","SCOINS","/ASBJ-28"-WOS-270151-BX1/B02"
"/ASBJA-AT-270136","SCOINS","/ASBJA-HCV-271196"
"/ASBJA-ZT-270114","SCOINS","/ASBJA-SDV-270114"
"/ASBJA-ZS-270116","SCOINS","/ASBJA-XCV-270116"
"/ASBJA-ZS-270129","SCOINS","/ASBJA-XCV-270129"
"/ASBJA-SIG-C-ZS-270129-1","SCOINS","/ASBJA-ZS-270129"
"/ASBJA-ZI-270129","SCOINS","/ASBJA-SIG-C-ZS-270129-1"
"/ASBJA-LG-270112","SCOINS","/=1140867314/36694/B01"
"/ASBJA-LG-270112","SCOINS","/=1140875506/21457/B01"
"/ASBJA-LG-270112","SCOINS","/ASBJA-HCV-271173"
"/ASBJA-CI-270106","SCOINS","/ASBJ-28"-WOS-270151-BX1/B04"
"/ASBJA-CI-270106","SCOINS","/ASBJ-0.75"-CI-270153-IT1/B01"
"/ASBJA-LG-270111","SCOINS","/=1140867314/36818/B01"
"/ASBJA-LG-270111","SCOINS","/=1140883698/16400/B01"
"/ASBJA-LG-270111","SCOINS","/ASBJA-HCV-271185"
"/ASBJA-LT-270110","SCOINS","/ASBJA-HCV-271190"
"/ASBJA-LT-270110","SCOINS","=1140883698/39114"
"/ASBJA-LT-270110","SCOINS","=1140883698/39120"
"/ASBJA-SIG-C-LT-270110-2","SCOINS","/ASBJ-ILINE-0470-0004/B27"
"/ASBJA-SIG-C-LT-270110-2","SCOINS","/ASBJA-LT-270110"
"/ASBJA-LIC-270110","SCOINS","/ASBJ-ILINE-0470-0004/B27"
"/ASBJA-LIC-270110","SCOINS","/ASBJA-SIG-C-LIC-270110-2"
"/ASBJA-SIG-C-LIC-270110-2","SCOINS","/ASBJ-ILINE-0470-0004/B04"
"/ASBJA-SIG-C-LIC-270110-2","SCOINS","/ASBJA-LIC-270110"
"/ASBJA-LAH-270110","SCOINS","/ASBJ-ILINE-0470-0004/B06"
"/ASBJA-LAH-270110","SCOINS","/ASBJA-LAL-270110"
"/ASBJA-LAL-270110","SCOINS","/ASBJ-ILINE-0470-0004/B05"
"/ASBJA-LAL-270110","SCOINS","/ASBJA-SIG-C-LT-270110-2"
"/ASBJA-SIG-S-XA-270113-1","SCOINS","/ASBJA-ZT-270113"
"/ASBJA-ZI-270113","SCOINS","/ASBJA-SIG-S-XA-270113-1"
"/ASBJA-LT-270109P","SCOINS","/=1140867314/37040/B01"
"/ASBJA-LT-270109P","SCOINS","/ASBJ-ILINE-0470-0004/B08"
"/ASBJA-LT-270109P","SCOINS","/ASBJA-HCV-271182"
"/ASBJA-SIG-S-LT-270109-1","SCOINS","/ASBJ-ILINE-0470-0004/B08"
"/ASBJA-SIG-S-LT-270109-1","SCOINS","/ASBJ-ILINE-0470-0004/B25"
"/ASBJA-SIG-S-LT-270109-1","SCOINS","/ASBJA-LT-270109P"
"/ASBJA-LAHH-270109","SCOINS","/ASBJ-ILINE-0470-0004/B25"
"/ASBJA-LAHH-270109","SCOINS","/ASBJA-SIG-S-LT-270109-1"
"/ASBJA-LALL-270109","SCOINS","/ASBJ-ILINE-0470-0004/B09"
"/ASBJA-LALL-270109","SCOINS","/ASBJA-LAHH-270109"
"/ASBJA-SIG-S-ZI-270114-1","SCOINS","/ASBJA-ZT-270114"
"/ASBJA-ZI-270114","SCOINS","/ASBJA-SIG-S-ZI-270114-1"
"/ASBJA-SIG-C-AT-270129-1","SCOINS","/ASBJ-ILINE-0470-0004/B11"
"/ASBJA-SIG-C-AT-270129-1","SCOINS","/ASBJA-AT-270136"
"/ASBJA-AI-270136","SCOINS","/ASBJ-ILINE-0470-0004/B11"
"/ASBJA-AI-270136","SCOINS","/ASBJA-SIG-C-AT-270129-1"
"/ASBJA-AAH-270136","SCOINS","/ASBJ-ILINE-0470-0004/B12"
"/ASBJA-AAH-270136","SCOINS","/ASBJA-AI-270136"
"/ASBJA-LIC-270108","SCOINS","/ASBJ-ILINE-0470-0004/B26"
"/ASBJA-LIC-270108","SCOINS","/ASBJ-ILINE-0470-0004/B31"
"/ASBJA-LIC-270108","SCOINS","/ASBJA-SIG-C-LIC-270108-1"
"/ASBJA-LAH-270108","SCOINS","/ASBJ-ILINE-0470-0004/B13"
"/ASBJA-LAH-270108","SCOINS","/ASBJA-LIC-270108"
"/ASBJA-LAL-270108","SCOINS","/ASBJ-ILINE-0470-0004/B30"
"/ASBJA-LAL-270108","SCOINS","/ASBJA-LAH-270108"
"/ASBJA-LT-270108P","SCOINS","/ASBJ-ILINE-0470-0004/B23"
"/ASBJA-LT-270108P","SCOINS","/=1140883698/16381/B01"
"/ASBJA-LT-270108P","SCOINS","/ASBJA-HCV-271180"
"/ASBJA-ZI-270116","SCOINS","/ASBJA-SIG-C-ZS-270116-1"
"/ASBJA-SIG-C-ZS-270116-1","SCOINS","/ASBJA-ZS-270116"
"/ASBJA-ZS-270115","SCOINS","/ASBJA-XCV-270115"
"/ASBJA-ZI-270115","SCOINS","/ASBJA-SIG-C-ZS-270115-1"
"/ASBJA-SIG-C-ZS-270115-1","SCOINS","/ASBJA-ZS-270115"
"/ASBJA-LT-270106AP","SCOINS","/=1140867314/37210/B01"
"/ASBJA-LT-270106AP","SCOINS","/ASBJA-SIG-S-LT-270106-1"
"/ASBJA-LT-270106AP","SCOINS","/ASBJA-HCV-271177"
"/ASBJA-ZS-270118","SCOINS","/ASBJA-XCV-270118"
"/ASBJA-ZI-270118","SCOINS","/ASBJA-SIG-C-ZS-270118-1"
"/ASBJA-SIG-C-ZS-270118-1","SCOINS","/ASBJA-XCV-270118"
"/ASBJA-SIG-C-ZS-270118-1","SCOINS","/ASBJA-ZS-270118"
"/ASBJA-ZS-270119","SCOINS","/ASBJA-XCV-270119"
"/ASBJA-ZI-270119","SCOINS","/ASBJA-SIG-C-ZS-270119-1"
"/ASBJA-SIG-C-ZS-270119-1","SCOINS","/ASBJA-ZS-270119"
"/ASBJA-ZS-270120","SCOINS","/ASBJA-XCV-270120"
"/ASBJA-ZI-270120","SCOINS","/ASBJA-SIG-C-ZS-270120-1"
"/ASBJA-SIG-C-ZS-270120-1","SCOINS","/ASBJA-ZS-270120"
"/ASBJA-ZS-270121","SCOINS","/ASBJA-XCV-270121"
"/ASBJA-ZI-270121","SCOINS","/ASBJA-SIG-C-ZS-270121-1"
"/ASBJA-SIG-C-ZS-270121-1","SCOINS","/ASBJA-ZS-270121"
"/ASBJA-SIG-S-ZS-390106-4","SCOINS","/ASBJA-ZS-390106"
"/ASBJA-SIG-S-SDV-390106-6","SCOINS","/ASBJA-SDV-390106"
"/ASBJA-SIG-S-SDV-390106-6","SCOINS","=1140867314/36507"
"/ASBJA-LT-270106BP","SCOINS","/=1140867314/160482/B01"
"/ASBJA-LT-270106BP","SCOINS","/ASBJA-LT-270106BS"
"/ASBJA-LT-270106BP","SCOINS","/ASBJA-V-2701"
"/ASBJA-LT-270106BP","SCOINS","/ASBJA-HCV-271295"
"/ASBJA-LT-270106CP","SCOINS","/=1140883698/16376/B01"
"/ASBJA-LT-270106CP","SCOINS","/ASBJA-V-2701"
"/ASBJA-LT-270106CP","SCOINS","/ASBJA-HCV-271297"
"/ASBJA-LT-270106AS","SCOINS","/=1140883698/16371/B01"
"/ASBJA-LT-270106AS","SCOINS","/ASBJA-LT-270106AP"
"/ASBJA-LT-270106AS","SCOINS","/ASBJA-HCV-271175"
"/ASBJA-LT-270106BS","SCOINS","/=1140867314/37338/B01"
"/ASBJA-LT-270106BS","SCOINS","/ASBJA-HCV-271294"
"/ASBJA-LT-270106CS","SCOINS","/=1140867314/37352/B01"
"/ASBJA-LT-270106CS","SCOINS","/ASBJA-LT-270106CP"
"/ASBJA-LT-270106CS","SCOINS","/ASBJA-HCV-271296"
"/ASBJA-LT-270108S","SCOINS","/=1140867314/37153/B01"
"/ASBJA-LT-270108S","SCOINS","/ASBJA-HCV-271179"
"/ASBJA-LT-270108S","SCOINS","/ASBJA-LT-270108P"
"/ASBJA-LT-270109S","SCOINS","/=1140883698/16386/B01"
"/ASBJA-LT-270109S","SCOINS","/ASBJA-LT-270109P"
"/ASBJA-LT-270109S","SCOINS","/ASBJA-HCV-271181"
"/ASBJA-ZI-391307","SCOINS","/ASBJA-SIG-S-ZS-391307-1"
"/ASBJA-ZS-391307","SCOINS","/ASBJA-SDV-391307"
"/ASBJA-CI-270107","SCOINS","/ASBJ-20"-WOS-270003-AX2/B02"
"/ASBJA-CI-270107","SCOINS","/ASBJ-0.75"-CB-270171-IT1/B01"
"/ASBJA-CI-270107","SCOINS","=1140916466/1243"
"/ASBJA-SIG-S-ZS-391307-1","SCOINS","/ASBJA-ZS-391307"
"/ASBJA-SIG-S-SDV-391307-2","SCOINS","=1140916466/1265"
"/ASBJA-SIG-S-SDV-391307-2","SCOINS","=1140916466/1246"
"/ASBJA-PAL-270301","SCOINS","/ASBJ-ILINE-0471-0002/B02"
"/ASBJA-PAL-270301","SCOINS","/ASBJA-PI-270301"
"/ASBJA-PT-270301","SCOINS","/ASBJA-HCV-271198"
"/ASBJA-SIG-C-PT-270301-2","SCOINS","/ASBJ-ILINE-0471-0002/B01"
"/ASBJA-SIG-C-PT-270301-2","SCOINS","/ASBJA-PT-270301"
"/ASBJA-PI-270301","SCOINS","/ASBJ-ILINE-0471-0002/B01"
"/ASBJA-PI-270301","SCOINS","/ASBJA-SIG-C-PT-270301-2"
"/ASBJA-PT-270403","SCOINS","/ASBJA-HCV-271214"
"/ASBJA-SIG-S-PT-270403-2","SCOINS","/ASBJA-PT-270403"
"/ASBJA-PALL-270403","SCOINS","/ASBJA-SIG-S-PT-270403-2"
"/ASBJA-PT-270303","SCOINS","/ASBJA-HCV-271206"
"/ASBJA-SIG-S-PT-270303-2","SCOINS","/ASBJA-PT-270303"
"/ASBJA-PALL-270303","SCOINS","/ASBJA-SIG-S-PT-270303-2"
"/ASBJA-PT-270305","SCOINS","/ASBJA-HCV-270305"
"/ASBJA-SIG-S-PT-270305-2","SCOINS","/ASBJ-ILINE-0471-0001/B01"
"/ASBJA-SIG-S-PT-270305-2","SCOINS","/ASBJA-PT-270305"
"/ASBJA-PAHH-270305","SCOINS","/ASBJ-ILINE-0471-0001/B01"
"/ASBJA-PAHH-270305","SCOINS","/ASBJA-SIG-S-PT-270305-2"
"/ASBJA-PALL-270305","SCOINS","/ASBJ-ILINE-0471-0001/B02"
"/ASBJA-PALL-270305","SCOINS","/ASBJA-PAHH-270305"
"/ASBJA-PT-270306","SCOINS","/ASBJA-HCV-270306"
"/ASBJA-SIG-C-PT-270306-2","SCOINS","/ASBJ-ILINE-0471-0001/B03"
"/ASBJA-SIG-C-PT-270306-2","SCOINS","/ASBJA-PT-270306"
"/ASBJA-PI-270306","SCOINS","/ASBJ-ILINE-0471-0001/B03"
"/ASBJA-PI-270306","SCOINS","/ASBJA-SIG-C-PT-270306-2"
"/ASBJA-PAH-270306","SCOINS","/ASBJ-ILINE-0471-0001/B04"
"/ASBJA-PAH-270306","SCOINS","/ASBJA-PI-270306"
"/ASBJA-PAL-270306","SCOINS","/ASBJ-ILINE-0471-0001/B05"
"/ASBJA-PAL-270306","SCOINS","/ASBJA-PAH-270306"
"/ASBJA-FT-270307","SCOINS","/ASBJA-FE-270307"
"/ASBJA-SIG-C-FT-270307-2","SCOINS","/ASBJA-FT-270307"
"/ASBJA-SIG-C-FT-270307-2","SCOINS","/ASBJA-FI-270307"
"/ASBJA-FI-270307","SCOINS","/ASBJA-SIG-C-FT-270307-2"
"/ASBJA-PT-270405","SCOINS","/ASBJA-HCV-271222"
"/ASBJA-SIG-S-PT-270405-2","SCOINS","/ASBJ-ILINE-0471-0001/B06"
"/ASBJA-SIG-S-PT-270405-2","SCOINS","/ASBJA-PT-270405"
"/ASBJA-PAHH-270405","SCOINS","/ASBJ-ILINE-0471-0001/B06"
"/ASBJA-PAHH-270405","SCOINS","/ASBJA-SIG-S-PT-270405-2"
"/ASBJA-PALL-270405","SCOINS","/ASBJ-ILINE-0471-0001/B07"
"/ASBJA-PALL-270405","SCOINS","/ASBJA-PAHH-270405"
"/ASBJA-PT-270406","SCOINS","/ASBJA-HCV-271223"
"/ASBJA-SIG-C-PT-270406-2","SCOINS","/ASBJ-ILINE-0471-0001/B08"
"/ASBJA-SIG-C-PT-270406-2","SCOINS","/ASBJA-PT-270406"
"/ASBJA-PI-270406","SCOINS","/ASBJ-ILINE-0471-0001/B08"
"/ASBJA-PI-270406","SCOINS","/ASBJA-SIG-C-PT-270406-2"
"/ASBJA-PAH-270406","SCOINS","/ASBJ-ILINE-0471-0001/B10"
"/ASBJA-PAH-270406","SCOINS","/ASBJA-PI-270406"
"/ASBJA-PAL-270406","SCOINS","/ASBJ-ILINE-0471-0001/B09"
"/ASBJA-PAL-270406","SCOINS","/ASBJA-PAH-270406"
"/ASBJA-SIG-C-FT-270407-2","SCOINS","/ASBJA-FT-270407"
"/ASBJA-FI-270407","SCOINS","/ASBJA-SIG-C-FT-270407-2"
"/ASBJA-FT-270407","SCOINS","/ASBJA-FE-270407"
"/ASBJA-PDT-270402","SCOINS","/ASBJA-S-270401"
"/ASBJA-PDT-270402","SCOINS","/ASBJA-HCV-271211"
"/ASBJA-PDT-270402","SCOINS","/ASBJA-HCV-271213"
"/ASBJA-SIG-C-PDT-270402-2","SCOINS","/ASBJ-ILINE-0471-0001/B17"
"/ASBJA-SIG-C-PDT-270402-2","SCOINS","/ASBJA-PDT-270402"
"/ASBJA-PDAH-270402","SCOINS","/ASBJ-ILINE-0471-0001/B17"
"/ASBJA-PDAH-270402","SCOINS","/ASBJA-PDI-270402"
"/ASBJA-PDI-270402","SCOINS","/ASBJ-ILINE-0471-0001/B18"
"/ASBJA-PDI-270402","SCOINS","/ASBJA-SIG-C-PDT-270402-2"
"/ASBJA-PT-270304","SCOINS","/ASBJA-P-2703"
"/ASBJA-SIG-S-PT-270304-2","SCOINS","/ASBJ-ILINE-0471-0001/B11"
"/ASBJA-SIG-S-PT-270304-2","SCOINS","/ASBJA-PT-270304"
"/ASBJA-PALL-270304","SCOINS","/ASBJ-ILINE-0471-0001/B12"
"/ASBJA-PALL-270304","SCOINS","/ASBJA-PAL-270304"
"/ASBJA-PAL-270304","SCOINS","/ASBJ-ILINE-0471-0001/B11"
"/ASBJA-PAL-270304","SCOINS","/ASBJA-SIG-S-PT-270304-2"
"/ASBJA-PT-270404","SCOINS","/ASBJA-P-2704"
"/ASBJA-SIG-S-PT-270404-2","SCOINS","/ASBJ-ILINE-0471-0001/B13"
"/ASBJA-SIG-S-PT-270404-2","SCOINS","/ASBJA-PT-270404"
"/ASBJA-PALL-270404","SCOINS","/ASBJ-ILINE-0471-0001/B14"
"/ASBJA-PALL-270404","SCOINS","/ASBJA-PAL-270404"
"/ASBJA-PAL-270404","SCOINS","/ASBJ-ILINE-0471-0001/B13"
"/ASBJA-PAL-270404","SCOINS","/ASBJA-SIG-S-PT-270404-2"
"/ASBJA-PDT-270302","SCOINS","/ASBJA-S-270301"
"/ASBJA-PDT-270302","SCOINS","/ASBJA-HCV-271203"
"/ASBJA-PDT-270302","SCOINS","/ASBJA-HCV-271205"
"/ASBJA-SIG-C-PDT-270302-2","SCOINS","/ASBJ-ILINE-0471-0001/B15"
"/ASBJA-SIG-C-PDT-270302-2","SCOINS","/ASBJA-PDT-270302"
"/ASBJA-PDI-270302","SCOINS","/ASBJ-ILINE-0471-0001/B16"
"/ASBJA-PDI-270302","SCOINS","/ASBJA-SIG-C-PDT-270302-2"
"/ASBJA-PDAH-270302","SCOINS","/ASBJ-ILINE-0471-0001/B15"
"/ASBJA-PDAH-270302","SCOINS","/ASBJA-PDI-270302"
"/ASBJA-XS-090267I","SCOINS","/ASBJA-SIG-S-XS-090267-1"
"/ASBJA-XS-090267O","SCOINS","/=1140875506/69765/B01"
"/ASBJA-XS-090267O","SCOINS","/ASBJA-SIG-S-XS-090267-1"
"/ASBJA-XS-090268O","SCOINS","/ASBJ-ILINE-0471-0006/B16"
"/ASBJA-XS-090268O","SCOINS","/ASBJA-SIG-S-XS-090267-1"
"/ASBJA-TE-270309","SCOINS","No refs"
"/ASBJA-VT-270308","SCOINS","No refs"
"/ASBJA-SIG-M-TE-270309-1","SCOINS","=1140916466/3838"
"/ASBJA-SIG-M-TE-270309-1","SCOINS","/ASBJA-TE-270309"
"/ASBJA-TAHH-270309","SCOINS","/ASBJ-ILINE-0471-0006/B11"
"/ASBJA-TAHH-270309","SCOINS","/ASBJ-ILINE-0471-0006/B01"
"/ASBJA-TAHH-270309","SCOINS","/ASBJA-SIG-M-TE-270309-1"
"/ASBJA-SIG-M-VT-270308-1","SCOINS","/ASBJ-ILINE-0471-0006/B04"
"/ASBJA-SIG-M-VT-270308-1","SCOINS","/ASBJA-VT-270308"
"/ASBJA-VAHH-270308","SCOINS","/ASBJ-ILINE-0471-0006/B04"
"/ASBJA-VAHH-270308","SCOINS","/ASBJ-ILINE-0471-0006/B11"
"/ASBJA-VAHH-270308","SCOINS","/ASBJA-VI-270308"
"/ASBJA-TAH-270309","SCOINS","/ASBJ-ILINE-0471-0006/B10"
"/ASBJA-TAH-270309","SCOINS","/ASBJA-TAHH-270309"
"/ASBJA-TI-270309","SCOINS","/ASBJ-ILINE-0471-0006/B09"
"/ASBJA-TI-270309","SCOINS","/ASBJA-TAH-270309"
"/ASBJA-VI-270308","SCOINS","/ASBJ-ILINE-0471-0006/B13"
"/ASBJA-VI-270308","SCOINS","/ASBJA-SIG-M-VT-270308-1"
"/ASBJA-VAH-270308","SCOINS","/ASBJ-ILINE-0471-0006/B14"
"/ASBJA-VAH-270308","SCOINS","/ASBJA-VI-270308"
"/ASBJA-SIG-S-XS-090267-1","SCOINS","/ASBJA-XS-090267I"
"/ASBJA-XS-090268I","SCOINS","/ASBJA-SIG-S-XS-090267-1"
"/ASBJA-TE-270409","SCOINS","No refs"
"/ASBJA-VT-270408","SCOINS","No refs"
"/ASBJA-SIG-M-TE-270409-1","SCOINS","/ASBJ-ILINE-0471-0008/B01"
"/ASBJA-SIG-M-TE-270409-1","SCOINS","/ASBJA-TE-270409"
"/ASBJA-TAHH-270409","SCOINS","/ASBJ-ILINE-0471-0008/B01"
"/ASBJA-TAHH-270409","SCOINS","/ASBJ-ILINE-0471-0008/B11"
"/ASBJA-TAHH-270409","SCOINS","/ASBJA-TI-270409"
"/ASBJA-SIG-M-VT-270408-1","SCOINS","/ASBJ-ILINE-0471-0008/B04"
"/ASBJA-SIG-M-VT-270408-1","SCOINS","/ASBJA-VT-270408"
"/ASBJA-VAHH-270408","SCOINS","/ASBJ-ILINE-0471-0008/B04"
"/ASBJA-VAHH-270408","SCOINS","/ASBJ-ILINE-0471-0008/B11"
"/ASBJA-VAHH-270408","SCOINS","/ASBJA-VI-270408"
"/ASBJA-TAH-270409","SCOINS","/ASBJ-ILINE-0471-0008/B10"
"/ASBJA-TAH-270409","SCOINS","/ASBJA-TI-270409"
"/ASBJA-TI-270409","SCOINS","/ASBJ-ILINE-0471-0008/B09"
"/ASBJA-TI-270409","SCOINS","/ASBJA-SIG-M-TE-270409-1"
"/ASBJA-VI-270408","SCOINS","/ASBJ-ILINE-0471-0008/B13"
"/ASBJA-VI-270408","SCOINS","/ASBJA-SIG-M-VT-270408-1"
"/ASBJA-VAH-270408","SCOINS","/ASBJ-ILINE-0471-0008/B14"
"/ASBJA-VAH-270408","SCOINS","/ASBJA-VI-270408"
"/ASBJA-PT-270135","SCOINS","/ASBJA-HCV-271229"
"/ASBJA-SIG-C-PT-270118-2","SCOINS","/ASBJ-ILINE-0472-0007/B01"
"/ASBJA-SIG-C-PT-270118-2","SCOINS","/ASBJA-PT-270135"
"/ASBJA-PI-270135","SCOINS","/ASBJ-ILINE-0472-0007/B01"
"/ASBJA-PI-270135","SCOINS","/ASBJA-SIG-C-PT-270118-2"
"/ASBJA-PAL-270135","SCOINS","/ASBJ-ILINE-0472-0007/B02"
"/ASBJA-PAL-270135","SCOINS","/ASBJA-PI-270135"
"/ASBJA-PT-270232","SCOINS","/ASBJA-HCV-270220"
"/ASBJA-SIG-S-PT-270220-2","SCOINS","/ASBJA-PT-270232"
"/ASBJA-SIG-S-PT-270220-2","SCOINS","/ASBJA-PALL-270232"
"/ASBJA-PT-270132","SCOINS","/ASBJA-HCV-270120"
"/ASBJA-SIG-S-PT-270120-2","SCOINS","/ASBJA-PT-270132"
"/ASBJA-SIG-S-PT-270120-2","SCOINS","/ASBJA-PALL-270132"
"/ASBJA-PT-270122","SCOINS","/ASBJA-HCV-271243"
"/ASBJA-SIG-S-PT-270122-2","SCOINS","/ASBJ-ILINE-0472-0001/B05"
"/ASBJA-SIG-S-PT-270122-2","SCOINS","/ASBJA-PT-270122"
"/ASBJA-PAHH-270122","SCOINS","/ASBJ-ILINE-0472-0001/B05"
"/ASBJA-PAHH-270122","SCOINS","/ASBJA-SIG-S-PT-270122-2"
"/ASBJA-PALL-270122","SCOINS","/ASBJ-ILINE-0472-0001/B06"
"/ASBJA-PALL-270122","SCOINS","/ASBJA-PAHH-270122"
"/ASBJA-PT-270123","SCOINS","/ASBJA-HCV-271244"
"/ASBJA-SIG-C-PT-270123-2","SCOINS","/ASBJ-ILINE-0472-0001/B25"
"/ASBJA-SIG-C-PT-270123-2","SCOINS","/ASBJA-PT-270123"
"/ASBJA-PI-270123","SCOINS","/ASBJ-ILINE-0472-0001/B08"
"/ASBJA-PI-270123","SCOINS","/ASBJA-SIG-C-PT-270123-2"
"/ASBJA-PAH-270123","SCOINS","/ASBJ-ILINE-0472-0001/B09"
"/ASBJA-PAH-270123","SCOINS","/ASBJA-PI-270123"
"/ASBJA-PAL-270123","SCOINS","/ASBJ-ILINE-0472-0001/B25"
"/ASBJA-PAL-270123","SCOINS","/ASBJA-PI-270123"
"/ASBJA-FT-270126","SCOINS","/ASBJA-FE-270126"
"/ASBJA-FT-270126","SCOINS","/ASBJA-HCV-271428"
"/ASBJA-FT-270126","SCOINS","/ASBJA-HCV-271429"
"/ASBJA-SIG-C-FT-270126-2","SCOINS","/ASBJ-ILINE-0472-0002/B01"
"/ASBJA-SIG-C-FT-270126-2","SCOINS","/ASBJA-FT-270126"
"/ASBJA-PT-270222","SCOINS","/ASBJA-HCV-271262"
"/ASBJA-SIG-S-PT-270222-2","SCOINS","/ASBJ-ILINE-0472-0001/B10"
"/ASBJA-SIG-S-PT-270222-2","SCOINS","/ASBJA-PT-270222"
"/ASBJA-PAHH-270222","SCOINS","/ASBJ-ILINE-0472-0001/B10"
"/ASBJA-PAHH-270222","SCOINS","/ASBJA-SIG-S-PT-270222-2"
"/ASBJA-PALL-270222","SCOINS","/ASBJ-ILINE-0472-0001/B11"
"/ASBJA-PALL-270222","SCOINS","/ASBJA-PAHH-270222"
"/ASBJA-PT-270223","SCOINS","/ASBJA-HCV-271263"
"/ASBJA-SIG-C-PT-270223-2","SCOINS","/ASBJ-ILINE-0472-0001/B23"
"/ASBJA-SIG-C-PT-270223-2","SCOINS","/ASBJA-PT-270223"
"/ASBJA-PI-270223","SCOINS","/ASBJ-ILINE-0472-0001/B24"
"/ASBJA-PI-270223","SCOINS","/ASBJA-SIG-C-PT-270223-2"
"/ASBJA-PAH-270223","SCOINS","/ASBJ-ILINE-0472-0001/B13"
"/ASBJA-PAH-270223","SCOINS","/ASBJA-PI-270223"
"/ASBJA-PAL-270223","SCOINS","/ASBJ-ILINE-0472-0001/B12"
"/ASBJA-PAL-270223","SCOINS","/ASBJA-PI-270223"
"/ASBJA-SIG-C-FT-270226-2","SCOINS","/ASBJ-ILINE-0472-0004/B01"
"/ASBJA-SIG-C-FT-270226-2","SCOINS","/ASBJA-FT-270226"
"/ASBJA-PDT-270231","SCOINS","/ASBJA-S-270201"
"/ASBJA-PDT-270231","SCOINS","/ASBJA-HCV-271241"
"/ASBJA-PDT-270231","SCOINS","/ASBJA-HCV-271288"
"/ASBJA-PT-270133","SCOINS","/ASBJA-P-2701"
"/ASBJA-PT-270233","SCOINS","/ASBJA-P-2702"
"/ASBJA-PDT-270131","SCOINS","/ASBJA-S-270101"
"/ASBJA-PDT-270131","SCOINS","/ASBJA-HCV-271234"
"/ASBJA-PDT-270131","SCOINS","/ASBJA-HCV-271235"
"/ASBJA-FIC-270126","SCOINS","/ASBJ-ILINE-0472-0001/B18"
"/ASBJA-FIC-270126","SCOINS","/ASBJ-ILINE-0472-0002/B01"
"/ASBJA-FIC-270126","SCOINS","/ASBJA-SIG-C-FT-270126-2"
"/ASBJA-FAL-270126","SCOINS","/ASBJ-ILINE-0472-0001/B19"
"/ASBJA-FAL-270126","SCOINS","/ASBJA-FIC-270126"
"/ASBJA-SIG-C-LCV-270110-2","SCOINS","/ASBJ-ILINE-0470-0004/B04"
"/ASBJA-SIG-C-LCV-270110-2","SCOINS","=1140867314/39456"
"/ASBJA-FIC-270226","SCOINS","/ASBJ-ILINE-0472-0004/B01"
"/ASBJA-FIC-270226","SCOINS","/ASBJA-SIG-C-FT-270226-2"
"/ASBJA-SIG-C-FCV-270126-2","SCOINS","/ASBJ-ILINE-0472-0001/B18"
"/ASBJA-SIG-C-FCV-270126-2","SCOINS","=1140867314/39458"
"/ASBJA-PAL-270133","SCOINS","/ASBJ-ILINE-0472-0001/B21"
"/ASBJA-PAL-270133","SCOINS","/ASBJA-SIG-S-PT-270121-2"
"/ASBJA-PALL-270133","SCOINS","/ASBJ-ILINE-0472-0001/B22"
"/ASBJA-PALL-270133","SCOINS","/ASBJA-PAL-270133"
"/ASBJA-SIG-C-PDT-270119-2","SCOINS","/ASBJ-ILINE-0472-0001/B14"
"/ASBJA-SIG-C-PDT-270119-2","SCOINS","/ASBJA-PDT-270131"
"/ASBJA-PDI-270131","SCOINS","/ASBJ-ILINE-0472-0001/B14"
"/ASBJA-PDI-270131","SCOINS","/ASBJA-SIG-C-PDT-270119-2"
"/ASBJA-PDAH-270131","SCOINS","/ASBJ-ILINE-0472-0001/B15"
"/ASBJA-PDAH-270131","SCOINS","/ASBJA-PDI-270131"
"/ASBJA-PAL-270233","SCOINS","/ASBJ-ILINE-0472-0001/B02"
"/ASBJA-PAL-270233","SCOINS","/ASBJA-SIG-S-PT-270221-2"
"/ASBJA-PALL-270233","SCOINS","/ASBJ-ILINE-0472-0001/B01"
"/ASBJA-PALL-270233","SCOINS","/ASBJA-PAL-270233"
"/ASBJA-SIG-S-PT-270221-2","SCOINS","/ASBJ-ILINE-0472-0001/B02"
"/ASBJA-SIG-S-PT-270221-2","SCOINS","/ASBJA-PT-270233"
"/ASBJA-PALL-270232","SCOINS","/ASBJA-SIG-S-PT-270220-2"
